Course_Code,Course_Name,Content_Type,Content_ID,Title,Duration_Min,✓_Exit_Ticket,✓_Quiz,✓_Submission,Exit_Ticket_Desc,Exit_Ticket_Link,Quiz_Desc,Quiz_Link,Submission_Desc,Submission_Link,File_Name,Source_URL,Keywords,Total_Links
Foundation 2,oundation 2 - Mobile Computer Science Principles,Activity,7,Mobile App Guidelines Shaky Picky,60,,,,,,,,,,Concept 07- Lists of Data.mdx,/paid-courses/foundation-2/activity/7,"mobile, guidelines, shaky, picky",1
Foundation 2,oundation 2 - Mobile Computer Science Principles,Activity,8,Challenge Guideline: Timer,60,,,✓,,,,,Submit Activity - Lesson 8,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 08- Clock.mdx,/paid-courses/foundation-2/activity/8,"challenge, guideline:, timer",3
Foundation 2,oundation 2 - Mobile Computer Science Principles,Activity,9,Bouncing Ball Game,60,✓,,,Exit Ticket 5: Barcode and QR Code,https://forms.gle/vzNX7oMqtjqRjbdB7,,,,,Concept 09- Drawing & Animation.mdx,/paid-courses/foundation-2/activity/9,"bouncing, ball, game",2
Foundation 2,oundation 2 - Mobile Computer Science Principles,Activity,10,Miss Parrot App,60,,,✓,,,,,Submit Activity - Lesson 10,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 10- Miss Parrot.mdx,/paid-courses/foundation-2/activity/10,"miss, parrot",3
Foundation 2,oundation 2 - Mobile Computer Science Principles,Activity,11,App Planning Worksheet Activity,60,,✓,,,,Quiz 1 Assessment Form,https://forms.gle/BvPXT6EvrjFkxJXh6,,,Concept 11- Prototype.mdx,/paid-courses/foundation-2/activity/11,"planning, worksheet, activity",2
Foundation 2,oundation 2 - Mobile Computer Science Principles,Project,1,Tour Buddy,240,✓,,✓,Exit Ticket 1: Introduction to Program B,https://forms.gle/uHFztoKXgScpZ2h98,,,Submit Activity - Lesson 1,https://forms.gle/umUtx4Jc7K2YszW96,Project 01- Tour Buddy.mdx,/paid-courses/foundation-2/project/1,"tour, buddy",4
Foundation 2,oundation 2 - Mobile Computer Science Principles,Project,2,Project 02: Pronunciation Guide,240,✓,,,Exit Ticket 2: UI and UX,https://forms.gle/zPex1Ss659peukDu8,,,,,Project 02- Pronunciation Guide.mdx,/paid-courses/foundation-2/project/2,"project, pronunciation, guide",3
Foundation 2,oundation 2 - Mobile Computer Science Principles,Project,3,Mobile App Guidelines QR Code Scanner,240,✓,,✓,Exit Ticket 3: Visible and Non-visible Components,https://forms.gle/nbdkeS8j7FteBzUd8,,,Submit Activity - Lesson 3,https://forms.gle/umUtx4Jc7K2YszW96,Project 03- QR Code Scanner.mdx,/paid-courses/foundation-2/project/3,"mobile, guidelines, code, scanner",3
Foundation 2,oundation 2 - Mobile Computer Science Principles,Project,4,Project 04: Shaky Picky,240,✓,,,Exit Ticket 4: TTS Technology,https://forms.gle/EiPS3xLQxmj5ryLz6,,,,,Project 04- Shaky Picky.mdx,/paid-courses/foundation-2/project/4,"project, shaky, picky",2
Foundation 2,oundation 2 - Mobile Computer Science Principles,Project,5,Final Project: Zombie Shooter App,240,,,,,,,,,,Project 05- Final Project - Zombie Shooter App.mdx,/paid-courses/foundation-2/project/5,"final, project:, zombie, shooter",1
JC,Junior Creator,Lesson,1,Introduction to Coding & Tynker 🎮,90,,,✓,,,,,Submit Concept 2 Activity,https://forms.gle/HteAbbgtibuMaANk6,Concept 01- Introduction to Coding & Tynker.mdx,/paid-courses/jc/lesson/1,"introduction, coding, tynker",3
JC,Junior Creator,Lesson,2,Computer Hardware & Software 🖥️✨,90,,,,,,,,,,Concept 02- Computer Hardware & Software.mdx,/paid-courses/jc/lesson/2,"computer, hardware, software, 🖥️✨",2
JC,Junior Creator,Lesson,3,Computer Literacy & Typing 💻✨,90,,,✓,,,,,Submit Concept 4 Activity,https://forms.gle/jJqeSJArZxsaJ9838,Concept 03- Computer Literacy & Typing.mdx,/paid-courses/jc/lesson/3,"computer, literacy, typing",2
JC,Junior Creator,Lesson,4,What is Event? 🎮,90,,,,,,,,,,Concept 04- What is Event.mdx,/paid-courses/jc/lesson/4,"what, event?",1
JC,Junior Creator,Lesson,5,Animation Challenge 🎭,90,,,✓,,,,,Submit Activity - Lesson 5,https://forms.gle/ynKFsTNGwHV4dp2s9,Concept 05- Animation Challenge.mdx,/paid-courses/jc/lesson/5,"animation, challenge",1
JC,Junior Creator,Lesson,6,Street Art 🎨✨,90,,,,,,,,,,Concept 06- Street Art.mdx,/paid-courses/jc/lesson/6,street,
JC,Junior Creator,Lesson,7,🎩 Magic Show ✨,90,,,✓,,,,,Submit Activity - Lesson 7,https://forms.gle/RpKtiQG7TTArKBKt7,Concept 07- Magic Show.mdx,/paid-courses/jc/lesson/7,"magic, show",1
JC,Junior Creator,Lesson,8,Starry Night & Gotcha Game Tutorial 🌟🎮,90,,,,,,,,,,Concept 08- Starry Night & Gotcha.mdx,/paid-courses/jc/lesson/8,"starry, night, gotcha, game, tutorial, 🌟🎮",
JC,Junior Creator,Lesson,9,🔍 Debugging Challenge - Be a Code Detective!,90,,,,,,,,,,Concept 09- Debugging Challenge.mdx,/paid-courses/jc/lesson/9,"debugging, challenge, code, detective!",
JC,Junior Creator,Activity,1,Exercise: Introduction to Coding and Explore Tynker Account,60,,,✓,,,,,Submit Concept 2 Activity,https://forms.gle/HteAbbgtibuMaANk6,Concept 01- Introduction to Coding & Tynker.mdx,/paid-courses/jc/activity/1,"exercise:, introduction, coding, explore, tynker, account",3
JC,Junior Creator,Activity,2,Exercise: Computer Hardware and Software,60,,,,,,,,,,Concept 02- Computer Hardware & Software.mdx,/paid-courses/jc/activity/2,"exercise:, computer, hardware, software",2
JC,Junior Creator,Activity,3,Exercise: Computer Typing and Literacy,60,,,✓,,,,,Submit Concept 4 Activity,https://forms.gle/jJqeSJArZxsaJ9838,Concept 03- Computer Literacy & Typing.mdx,/paid-courses/jc/activity/3,"exercise:, computer, typing, literacy",2
JC,Junior Creator,Activity,4,Exercise: What is Event?,60,,,,,,,,,,Concept 04- What is Event.mdx,/paid-courses/jc/activity/4,"exercise:, what, event?",1
JC,Junior Creator,Activity,5,Animation Challenge Activity,60,,,✓,,,,,Submit Activity - Lesson 5,https://forms.gle/ynKFsTNGwHV4dp2s9,Concept 05- Animation Challenge.mdx,/paid-courses/jc/activity/5,"animation, challenge, activity",1
JC,Junior Creator,Activity,6,Street Art Activity,60,,,,,,,,,,Concept 06- Street Art.mdx,/paid-courses/jc/activity/6,"street, activity",
JC,Junior Creator,Activity,7,Magic Show Activity,60,,,✓,,,,,Submit Activity - Lesson 7,https://forms.gle/RpKtiQG7TTArKBKt7,Concept 07- Magic Show.mdx,/paid-courses/jc/activity/7,"magic, show, activity",1
JC,Junior Creator,Activity,8,Tynker Activity Instructions,60,,,,,,,,,,Concept 08- Starry Night & Gotcha.mdx,/paid-courses/jc/activity/8,"tynker, activity, instructions",
JC,Junior Creator,Activity,9,Junior Creator Debugging Challenges,60,,,,,,,,,,Concept 09- Debugging Challenge.mdx,/paid-courses/jc/activity/9,"junior, creator, debugging, challenges",
JC,Junior Creator,Project,1,Project 1: About Me 🌟,240,,,✓,,,,,Submit Concept 2 Activity,https://forms.gle/HteAbbgtibuMaANk6,Project 01- About Me.mdx,/paid-courses/jc/project/1,"project, about",3
JC,Junior Creator,Project,2,Project 2: Internet Safety Quiz - Be a Digital Superhero! 🛡️,240,,,,,,,,,,Project 02- Internet Safety.mdx,/paid-courses/jc/project/2,"project, internet, safety, quiz, digital, superhero!",2
JC,Junior Creator,Project,3,Project 3: Telebort's Got Talent,240,,,✓,,,,,Submit Concept 4 Activity,https://forms.gle/jJqeSJArZxsaJ9838,Project 03- Telebort's Got Talent.mdx,/paid-courses/jc/project/3,"project, telebort's, talent",2
JC,Junior Creator,Project,4,Project 4: Avoid The Enemy,240,,,,,,,,,,Project 04- Avoid The Enemy.mdx,/paid-courses/jc/project/4,"project, avoid, enemy",1
JC,Junior Creator,Project,5,Project 5: Maze Runner,240,,,✓,,,,,Submit Activity - Lesson 5,https://forms.gle/ynKFsTNGwHV4dp2s9,Project 05- Maze Runner.mdx,/paid-courses/jc/project/5,"project, maze, runner",1
JC,Junior Creator,Project,6,🎪 Final Project: Digital Playground,240,,,,,,,,,,Project 06- Digital Playground.mdx,/paid-courses/jc/project/6,"final, project:, digital, playground",
Web-1,eb-1 Front-end Design & User Experience,Lesson,1,Introduction to Web Design,90,✓,,✓,Exit Ticket 1: Introduction to Web Design,https://forms.gle/bYq7mVTPjDwq5VLT6,,,Submit Activity - Lesson 1,https://forms.gle/vdmfTE3DkBgzA1RF7,Concept 01- Introduction to Web Design.mdx,/paid-courses/web-1/lesson/1,"introduction, design",5
Web-1,eb-1 Front-end Design & User Experience,Lesson,2,Introduction to HTML,90,✓,,✓,Exit Ticket 2: Introduction to HTML,https://forms.gle/U8WfTR5Ax1apxhqG7,,,Submit Activity - Lesson 2,https://forms.gle/vdmfTE3DkBgzA1RF7,Concept 02- Introduction to HTML.mdx,/paid-courses/web-1/lesson/2,"introduction, html",5
Web-1,eb-1 Front-end Design & User Experience,Lesson,3,Introduction to CSS,90,,,✓,,,,,Submit Activity - Lesson 3,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 03- Introduction to CSS.mdx,/paid-courses/web-1/lesson/3,introduction,3
Web-1,eb-1 Front-end Design & User Experience,Lesson,4,CSS Selectors,90,✓,,✓,Exit Ticket 3: Introduction to CSS,https://forms.gle/A6oqNHStMNgkf97i9,,,Submit Activity - Lesson 4,https://forms.gle/vdmfTE3DkBgzA1RF7,Concept 04- CSS Selector.mdx,/paid-courses/web-1/lesson/4,selectors,3
Web-1,eb-1 Front-end Design & User Experience,Lesson,5,HTML Division,90,✓,,✓,Exit Ticket 4: CSS Selector,https://forms.gle/ztd69z8niN9SkCqDA,,,Submit Activity - Lesson 5,https://forms.gle/vdmfTE3DkBgzA1RF7,Concept 05- HTML Division.mdx,/paid-courses/web-1/lesson/5,"html, division",3
Web-1,eb-1 Front-end Design & User Experience,Lesson,6,CSS Grid & Modern CSS,90,,,✓,,,,,Submit Activity - Lesson 6,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 06- CSS Grid & Modern CSS.mdx,/paid-courses/web-1/lesson/6,"grid, modern",3
Web-1,eb-1 Front-end Design & User Experience,Lesson,7,Why CSS Frameworks?,90,✓,,✓,Exit Ticket 6: HTML Division,https://forms.gle/TggTG8R818WAU3eG6,,,Submit Activity - Lesson 7,https://forms.gle/vdmfTE3DkBgzA1RF7,Concept 07- Why CSS Frameworks.mdx,/paid-courses/web-1/lesson/7,frameworks?,3
Web-1,eb-1 Front-end Design & User Experience,Lesson,8,Introduction to Tailwind CSS,90,✓,,✓,Exit Ticket 8: CSS Display,https://forms.gle/9ZLPwBUx2BwxnqzU6,,,Submit Activity - Lesson 8,https://forms.gle/vdmfTE3DkBgzA1RF7,Concept 08- Introduction to Tailwind CSS.mdx,/paid-courses/web-1/lesson/8,"introduction, tailwind",3
Web-1,eb-1 Front-end Design & User Experience,Lesson,9,Introduction to Bootstrap,90,,,,,,,,,,Concept 09- Introduction to Bootstrap.mdx,/paid-courses/web-1/lesson/9,"introduction, bootstrap",1
Web-1,eb-1 Front-end Design & User Experience,Lesson,10,Bootstrap Grid System,90,,,,,,,,,,Concept 10- Bootstrap Grid.mdx,/paid-courses/web-1/lesson/10,"bootstrap, grid, system",1
Web-1,eb-1 Front-end Design & User Experience,Lesson,11,Bootstrap Navigation Bar,90,,,,,,,,,,Concept 11- Bootstrap Navigation Bar.mdx,/paid-courses/web-1/lesson/11,"bootstrap, navigation",1
Web-1,eb-1 Front-end Design & User Experience,Lesson,12,Bootstrap Carousel,90,,,,,,,,,,Concept 12- Bootstrap Carousel.mdx,/paid-courses/web-1/lesson/12,"bootstrap, carousel",1
Web-1,eb-1 Front-end Design & User Experience,Lesson,13,Bootstrap Card,90,,,✓,,,,,Submit Activity - Lesson 13,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 13- Bootstrap Cards.mdx,/paid-courses/web-1/lesson/13,"bootstrap, card",3
Web-1,eb-1 Front-end Design & User Experience,Lesson,14,Bootstrap Progress Bar,90,,✓,,,,Quiz 1 Assessment Form,https://docs.google.com/forms/d/e/1FAIpQLSfQadpRgm1rzYqCX_IK1I9ytLHgjwLzl-qf2PSOytHm6QxGDw/viewform?usp=sharing&ouid=115871774100818920140,,,Concept 14- Bootstrap Progress Bar.mdx,/paid-courses/web-1/lesson/14,"bootstrap, progress",2
Web-1,eb-1 Front-end Design & User Experience,Activity,1,Introduction to Web Design Activities,60,✓,,✓,Exit Ticket 1: Introduction to Web Design,https://forms.gle/bYq7mVTPjDwq5VLT6,,,Submit Activity - Lesson 1,https://forms.gle/vdmfTE3DkBgzA1RF7,Concept 01- Introduction to Web Design.mdx,/paid-courses/web-1/activity/1,"introduction, design, activities",5
Web-1,eb-1 Front-end Design & User Experience,Activity,2,Basic HTML Activity,60,✓,,✓,Exit Ticket 2: Introduction to HTML,https://forms.gle/U8WfTR5Ax1apxhqG7,,,Submit Activity - Lesson 2,https://forms.gle/vdmfTE3DkBgzA1RF7,Concept 02- Introduction to HTML.mdx,/paid-courses/web-1/activity/2,"basic, html, activity",5
Web-1,eb-1 Front-end Design & User Experience,Activity,3,Introduction to CSS,60,,,✓,,,,,Submit Activity - Lesson 3,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 03- Introduction to CSS.mdx,/paid-courses/web-1/activity/3,introduction,3
Web-1,eb-1 Front-end Design & User Experience,Activity,4,CSS Styling Challenge,60,✓,,✓,Exit Ticket 3: Introduction to CSS,https://forms.gle/A6oqNHStMNgkf97i9,,,Submit Activity - Lesson 4,https://forms.gle/vdmfTE3DkBgzA1RF7,Concept 04- CSS Selector.mdx,/paid-courses/web-1/activity/4,"styling, challenge",3
Web-1,eb-1 Front-end Design & User Experience,Activity,5,HTML Division,60,✓,,✓,Exit Ticket 4: CSS Selector,https://forms.gle/ztd69z8niN9SkCqDA,,,Submit Activity - Lesson 5,https://forms.gle/vdmfTE3DkBgzA1RF7,Concept 05- HTML Division.mdx,/paid-courses/web-1/activity/5,"html, division",3
Web-1,eb-1 Front-end Design & User Experience,Activity,6,Kahoot Quiz: HTML Content Division & CSS Box Model 📦,60,,,✓,,,,,Submit Activity - Lesson 6,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 06- CSS Box Model.mdx,/paid-courses/web-1/activity/6,"kahoot, quiz:, html, content, division, model",3
Web-1,eb-1 Front-end Design & User Experience,Activity,7,CSS Display - Activities,60,✓,,✓,Exit Ticket 6: HTML Division,https://forms.gle/TggTG8R818WAU3eG6,,,Submit Activity - Lesson 7,https://forms.gle/vdmfTE3DkBgzA1RF7,Concept 07- CSS Display.mdx,/paid-courses/web-1/activity/7,"display, activities",3
Web-1,eb-1 Front-end Design & User Experience,Activity,8,CSS Display,60,✓,,✓,Exit Ticket 8: CSS Display,https://forms.gle/9ZLPwBUx2BwxnqzU6,,,Submit Activity - Lesson 8,https://forms.gle/vdmfTE3DkBgzA1RF7,Concept 08- CSS Flexbox.mdx,/paid-courses/web-1/activity/8,display,3
Web-1,eb-1 Front-end Design & User Experience,Activity,9,Introduction to Bootstrap,60,,,,,,,,,,Concept 09- Introduction to Bootstrap.mdx,/paid-courses/web-1/activity/9,"introduction, bootstrap",1
Web-1,eb-1 Front-end Design & User Experience,Activity,10,Bootstrap Grid,60,,,,,,,,,,Concept 10- Bootstrap Grid.mdx,/paid-courses/web-1/activity/10,"bootstrap, grid",1
Web-1,eb-1 Front-end Design & User Experience,Activity,11,Quizizz Quiz: Bootstrap Navigation 📐,60,,,,,,,,,,Concept 11- Bootstrap Navigation Bar.mdx,/paid-courses/web-1/activity/11,"quizizz, quiz:, bootstrap, navigation",1
Web-1,eb-1 Front-end Design & User Experience,Activity,12,Bootstrap Carousel with Navigation Bar,60,,,,,,,,,,Concept 12- Bootstrap Carousel.mdx,/paid-courses/web-1/activity/12,"bootstrap, carousel, with, navigation",1
Web-1,eb-1 Front-end Design & User Experience,Activity,13,Quizizz Quiz: Bootstrap Cards & Progress 🎴,60,,,✓,,,,,Submit Activity - Lesson 13,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 13- Bootstrap Cards.mdx,/paid-courses/web-1/activity/13,"quizizz, quiz:, bootstrap, cards, progress",3
Web-1,eb-1 Front-end Design & User Experience,Activity,14,Bootstrap Progress Bar with Cards,60,,✓,,,,Quiz 1 Assessment Form,https://docs.google.com/forms/d/e/1FAIpQLSfQadpRgm1rzYqCX_IK1I9ytLHgjwLzl-qf2PSOytHm6QxGDw/viewform?usp=sharing&ouid=115871774100818920140,,,Concept 14- Bootstrap Progress Bar.mdx,/paid-courses/web-1/activity/14,"bootstrap, progress, with, cards",2
Web-1,eb-1 Front-end Design & User Experience,Project,1,Project 1: HTML Fundamental Project,240,✓,,✓,Exit Ticket 1: Introduction to Web Design,https://forms.gle/bYq7mVTPjDwq5VLT6,,,Submit Activity - Lesson 1,https://forms.gle/vdmfTE3DkBgzA1RF7,Project 01- HTML Fundamental.mdx,/paid-courses/web-1/project/1,"project, html, fundamental",5
Web-1,eb-1 Front-end Design & User Experience,Project,2,Project 2: My Super Hero,240,✓,,✓,Exit Ticket 2: Introduction to HTML,https://forms.gle/U8WfTR5Ax1apxhqG7,,,Submit Activity - Lesson 2,https://forms.gle/vdmfTE3DkBgzA1RF7,Project 02- My Superhero.mdx,/paid-courses/web-1/project/2,"project, super, hero",5
Web-1,eb-1 Front-end Design & User Experience,Project,3,Project 3 - My Holiday Project,240,,,✓,,,,,Submit Activity - Lesson 3,https://forms.gle/sJrKNBoPLiAfmnE27,Project 03- My Holiday.mdx,/paid-courses/web-1/project/3,"project, holiday",3
Web-1,eb-1 Front-end Design & User Experience,Project,4,Project 4 - My Profile Project,240,✓,,✓,Exit Ticket 3: Introduction to CSS,https://forms.gle/A6oqNHStMNgkf97i9,,,Submit Activity - Lesson 4,https://forms.gle/vdmfTE3DkBgzA1RF7,Project 04- My Profile.mdx,/paid-courses/web-1/project/4,"project, profile",3
Web-2,eb-2 Advanced JavaScript Foundations,Lesson,1,Introduction to JavaScript,90,✓,,✓,Exit Ticket 1: Introduction to JavaScript,https://forms.gle/QCpX4bj7bC1ybRF58,,,Submit Activity - Lesson 1,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 01- Introduction to JavaScript.mdx,/paid-courses/web-2/lesson/1,"introduction, javascript",4
Web-2,eb-2 Advanced JavaScript Foundations,Lesson,2,Variables,90,✓,,✓,Exit Ticket 2: Variables,https://forms.gle/bZKL3WdVrWRpwMTVA,,,Submit Activity - Lesson 2,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 02- Variables.mdx,/paid-courses/web-2/lesson/2,variables,4
Web-2,eb-2 Advanced JavaScript Foundations,Lesson,3,🚀 Advanced Operators and Expressions,90,✓,,✓,Exit Ticket 3: Operators,https://forms.gle/NXF8xUPt2DRqufmt5,,,Submit Activity - Lesson 3,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 03- Operators.mdx,/paid-courses/web-2/lesson/3,"advanced, operators, expressions",3
Web-2,eb-2 Advanced JavaScript Foundations,Lesson,4,Control Flow,90,✓,,✓,Exit Ticket 4: Control Flow,https://forms.gle/CvbzHZuAWSwsiZb5A,,,Submit Activity - Lesson 4,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 04- Control Flow.mdx,/paid-courses/web-2/lesson/4,"control, flow",3
Web-2,eb-2 Advanced JavaScript Foundations,Lesson,5,Loops,90,✓,,✓,Exit Ticket 5: Loops,https://forms.gle/sdW4Cb4Raqk2wFuj8,,,Submit Activity - Lesson 5,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 05- Loops.mdx,/paid-courses/web-2/lesson/5,loops,3
Web-2,eb-2 Advanced JavaScript Foundations,Lesson,6,Functions,90,,,✓,,,,,Submit Activity - Lesson 6,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 06- Functions.mdx,/paid-courses/web-2/lesson/6,functions,3
Web-2,eb-2 Advanced JavaScript Foundations,Lesson,7,Array,90,✓,,✓,Exit Ticket 6: Functions,https://forms.gle/eu4Hqst8TkCjtiZt9,,,Submit Activity - Lesson 7,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 07- Array.mdx,/paid-courses/web-2/lesson/7,array,3
Web-2,eb-2 Advanced JavaScript Foundations,Lesson,8,Object,90,,,✓,,,,,Submit Activity - Lesson 8,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 08- Object.mdx,/paid-courses/web-2/lesson/8,object,2
Web-2,eb-2 Advanced JavaScript Foundations,Lesson,9,Document Object Model (DOM),90,,✓,,,,Quiz 1 Assessment Form,https://forms.gle/w6ZJxqecy338g6Yu5,,,Concept 09- Document Object Model.mdx,/paid-courses/web-2/lesson/9,"document, object, model, (dom)",2
Web-2,eb-2 Advanced JavaScript Foundations,Lesson,10,Events,90,,,✓,,,,,Submit Activity - Lesson 10,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 10- Event.mdx,/paid-courses/web-2/lesson/10,events,2
Web-2,eb-2 Advanced JavaScript Foundations,Activity,1,Guide on How to use Stackblitz,60,✓,,✓,Exit Ticket 1: Introduction to JavaScript,https://forms.gle/QCpX4bj7bC1ybRF58,,,Submit Activity - Lesson 1,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 01- Introduction to JavaScript.mdx,/paid-courses/web-2/activity/1,"guide, stackblitz",4
Web-2,eb-2 Advanced JavaScript Foundations,Activity,2,Introduction to JavaScript,60,✓,,✓,Exit Ticket 2: Variables,https://forms.gle/bZKL3WdVrWRpwMTVA,,,Submit Activity - Lesson 2,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 02- Variables.mdx,/paid-courses/web-2/activity/2,"introduction, javascript",4
Web-2,eb-2 Advanced JavaScript Foundations,Activity,3,Operators,60,✓,,✓,Exit Ticket 3: Operators,https://forms.gle/NXF8xUPt2DRqufmt5,,,Submit Activity - Lesson 3,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 03- Operators.mdx,/paid-courses/web-2/activity/3,operators,3
Web-2,eb-2 Advanced JavaScript Foundations,Activity,4,Control Flow,60,✓,,✓,Exit Ticket 4: Control Flow,https://forms.gle/CvbzHZuAWSwsiZb5A,,,Submit Activity - Lesson 4,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 04- Control Flow.mdx,/paid-courses/web-2/activity/4,"control, flow",3
Web-2,eb-2 Advanced JavaScript Foundations,Activity,5,Loops,60,✓,,✓,Exit Ticket 5: Loops,https://forms.gle/sdW4Cb4Raqk2wFuj8,,,Submit Activity - Lesson 5,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 05- Loops.mdx,/paid-courses/web-2/activity/5,loops,3
Web-2,eb-2 Advanced JavaScript Foundations,Activity,6,Functions,60,,,✓,,,,,Submit Activity - Lesson 6,https://forms.gle/sJrKNBoPLiAfmnE27,Concept 06- Functions.mdx,/paid-courses/web-2/activity/6,functions,3
Web-2,eb-2 Advanced JavaScript Foundations,Activity,7,Arrays,60,✓,,✓,Exit Ticket 6: Functions,https://forms.gle/eu4Hqst8TkCjtiZt9,,,Submit Activity - Lesson 7,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 07- Array.mdx,/paid-courses/web-2/activity/7,arrays,3
Web-2,eb-2 Advanced JavaScript Foundations,Activity,8,Objects,60,,,✓,,,,,Submit Activity - Lesson 8,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 08- Object.mdx,/paid-courses/web-2/activity/8,objects,2
Web-2,eb-2 Advanced JavaScript Foundations,Activity,9,DOM,60,,✓,,,,Quiz 1 Assessment Form,https://forms.gle/w6ZJxqecy338g6Yu5,,,Concept 09- Document Object Model.mdx,/paid-courses/web-2/activity/9,,2
Web-2,eb-2 Advanced JavaScript Foundations,Activity,10,Events,60,,,✓,,,,,Submit Activity - Lesson 10,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 10- Event.mdx,/paid-courses/web-2/activity/10,events,2
Web-2,eb-2 Advanced JavaScript Foundations,Activity,11,Debugging Challenge A,60,✓,,✓,Exit Ticket 7: Array (Part 2),https://forms.gle/1zTLN6NSfJsqStjW7,,,Submit Activity - Lesson 11,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 11- Debugging Challenge A.mdx,/paid-courses/web-2/activity/11,"debugging, challenge",2
Web-2,eb-2 Advanced JavaScript Foundations,Activity,12,Debugging Challenge B,60,✓,,✓,Exit Ticket 8: Object,https://forms.gle/qsqJ8Ns8Uw6X5HtDA,,,Submit Activity - Lesson 12,https://forms.gle/kA9p9mPkUZF8ef7w8,Concept 12- Debugging Challenge B.mdx,/paid-courses/web-2/activity/12,"debugging, challenge",2
Web-2,eb-2 Advanced JavaScript Foundations,Project,1,BMI Calculator,240,✓,,✓,Exit Ticket 1: Introduction to JavaScript,https://forms.gle/QCpX4bj7bC1ybRF58,,,Submit Activity - Lesson 1,https://forms.gle/kA9p9mPkUZF8ef7w8,Project 01- BMI Calculator.mdx,/paid-courses/web-2/project/1,calculator,4
Web-2,eb-2 Advanced JavaScript Foundations,Project,2,Quote of the Day,240,✓,,✓,Exit Ticket 2: Variables,https://forms.gle/bZKL3WdVrWRpwMTVA,,,Submit Activity - Lesson 2,https://forms.gle/kA9p9mPkUZF8ef7w8,Project 02- Quote of The Day.mdx,/paid-courses/web-2/project/2,quote,4
Web-2,eb-2 Advanced JavaScript Foundations,Project,3,E-Greeting Card,240,✓,,✓,Exit Ticket 3: Operators,https://forms.gle/NXF8xUPt2DRqufmt5,,,Submit Activity - Lesson 3,https://forms.gle/kA9p9mPkUZF8ef7w8,Project 03- E-Greeting Card.mdx,/paid-courses/web-2/project/3,"e-greeting, card",3
Web-2,eb-2 Advanced JavaScript Foundations,Project,4,Pet Haven 🐾,240,✓,,✓,Exit Ticket 4: Control Flow,https://forms.gle/CvbzHZuAWSwsiZb5A,,,Submit Activity - Lesson 4,https://forms.gle/kA9p9mPkUZF8ef7w8,Project 04- Pet Haven.mdx,/paid-courses/web-2/project/4,haven,3
Web-2,eb-2 Advanced JavaScript Foundations,Project,5,Budget Planner,240,✓,,✓,Exit Ticket 5: Loops,https://forms.gle/sdW4Cb4Raqk2wFuj8,,,Submit Activity - Lesson 5,https://forms.gle/kA9p9mPkUZF8ef7w8,Project 05- Budget Planner.mdx,/paid-courses/web-2/project/5,"budget, planner",3
Web-2,eb-2 Advanced JavaScript Foundations,Project,6,Final Project: Calorie Calculator,240,,,✓,,,,,Submit Activity - Lesson 6,https://forms.gle/sJrKNBoPLiAfmnE27,Project 06- Final Project.mdx,/paid-courses/web-2/project/6,"final, project:, calorie, calculator",3
Web-3,eb-3 Server-Side Development & Authentication,Lesson,1,Back-End Development,90,✓,,✓,Exit Ticket 1: Back-end Development,https://forms.gle/mUrxTBPaMeECDY7c6,,,Submit GitHub Profile,https://forms.gle/a7PmzNADkybqjA938,Concept 01- Back-end Development.mdx,/paid-courses/web-3/lesson/1,"back-end, development",5
Web-3,eb-3 Server-Side Development & Authentication,Lesson,2,Learning Using Svelte REPL,90,✓,,✓,Exit Ticket 2: Svelte Components,https://forms.gle/Kij5PRcvyMwu4ETe7,,,Submit Activity - Lesson 2,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 02- Svelte- Components.mdx,/paid-courses/web-3/lesson/2,"learning, using, svelte, repl",5
Web-3,eb-3 Server-Side Development & Authentication,Lesson,3,Svelte Props,90,✓,,✓,Exit Ticket 3: Svelte Props,https://forms.gle/kANQeUptYUWjXb5J7,,,Submit Activity - Lesson 3,https://forms.gle/VZUBjmM74ouvNDFHA,Concept 03- Svelte Props.mdx,/paid-courses/web-3/lesson/3,"svelte, props",3
